word,score,polarity,abs_score
包打听,-0.5555555555555556,negative,0.5555555555555556
包打天下,-0.5555555555555556,negative,0.5555555555555556
包藏奸心,-0.5555555555555556,negative,0.5555555555555556
包藏祸心,-0.5555555555555556,negative,0.5555555555555556
匕首,-0.5555555555555556,negative,0.5555555555555556
化公为私,-0.7777777777777778,negative,0.7777777777777778
北辕适楚,-0.3333333333333333,negative,0.3333333333333333
匪帮,-0.5555555555555556,negative,0.5555555555555556
匪徒,-0.7777777777777778,negative,0.7777777777777778
匪患,-0.5555555555555556,negative,0.5555555555555556
匪盗,-0.7777777777777778,negative,0.7777777777777778
匪祸,-0.5555555555555556,negative,0.5555555555555556
匪穴,-0.5555555555555556,negative,0.5555555555555556
匪首,-0.7777777777777778,negative,0.7777777777777778
匹夫,-0.7777777777777778,negative,0.7777777777777778
匹夫之勇,-0.5555555555555556,negative,0.5555555555555556
区区,-0.1111111111111111,negative,0.1111111111111111
区闻陬见,-0.5555555555555556,negative,0.5555555555555556
十室九匮,-0.5555555555555556,negative,0.5555555555555556
十恶不赦,-1.0,negative,1.0
十恶五逆,-0.5555555555555556,negative,0.5555555555555556
十步九回头,-0.7777777777777778,negative,0.7777777777777778
十死不问,-0.5555555555555556,negative,0.5555555555555556
十生九死,-0.5555555555555556,negative,0.5555555555555556
十病九痛,-0.5555555555555556,negative,0.5555555555555556
十眠九坐,-0.5555555555555556,negative,0.5555555555555556
十米九糠,-0.5555555555555556,negative,0.5555555555555556
十羊九牧,-0.5555555555555556,negative,0.5555555555555556
十转九空,-0.5555555555555556,negative,0.5555555555555556
千人一面,-0.5555555555555556,negative,0.5555555555555556
千人所指,-1.0,negative,1.0
千仇万恨,-1.0,negative,1.0
千刀万剁,-0.7777777777777778,negative,0.7777777777777778
千刀万剐,-0.7777777777777778,negative,0.7777777777777778
千呼万唤　,-0.5555555555555556,negative,0.5555555555555556
千回百折,-0.7777777777777778,negative,0.7777777777777778
千回百转,-0.5555555555555556,negative,0.5555555555555556
千夫所指,-1.0,negative,1.0
千夫诺诺，不如一士谔谔,-0.5555555555555556,negative,0.5555555555555556
千头百绪,-0.7777777777777778,negative,0.7777777777777778
千山万水,-0.7777777777777778,negative,0.7777777777777778
千方百计,-0.7777777777777778,negative,0.7777777777777778
千灾百难,-1.0,negative,1.0
千疮百孔,-0.7777777777777778,negative,0.7777777777777778
千篇一律,-0.5555555555555556,negative,0.5555555555555556
千虑一失,-0.5555555555555556,negative,0.5555555555555556
千里之隄，溃于蚁穴,-0.7777777777777778,negative,0.7777777777777778
千里迢迢,-0.7777777777777778,negative,0.7777777777777778
千里馈粮,-0.7777777777777778,negative,0.7777777777777778
千金一掷,-0.7777777777777778,negative,0.7777777777777778
升天,-0.7777777777777778,negative,0.7777777777777778
半上落下,-0.5555555555555556,negative,0.5555555555555556
半半拉拉,-0.5555555555555556,negative,0.5555555555555556
半吊子,-0.5555555555555556,negative,0.5555555555555556
半封建,-0.3333333333333333,negative,0.3333333333333333
半推半就,-0.5555555555555556,negative,0.5555555555555556
半文盲,-0.5555555555555556,negative,0.5555555555555556
半死半生,-0.5555555555555556,negative,0.5555555555555556
半涂而废,-0.7777777777777778,negative,0.7777777777777778
半疯儿,-0.1111111111111111,negative,0.1111111111111111
半痴不癫,-0.3333333333333333,negative,0.3333333333333333
半衰期,-0.5555555555555556,negative,0.5555555555555556
半路出家,-0.3333333333333333,negative,0.3333333333333333
半身不遂,-0.5555555555555556,negative,0.5555555555555556
半途而废,-0.5555555555555556,negative,0.5555555555555556
半间不界,-0.5555555555555556,negative,0.5555555555555556
华而不实,-0.7777777777777778,negative,0.7777777777777778
协私罔上,-1.0,negative,1.0
卑下,-0.7777777777777778,negative,0.7777777777777778
卑俗,-0.5555555555555556,negative,0.5555555555555556
卑劣,-1.0,negative,1.0
卑微,-0.1111111111111111,negative,0.1111111111111111
卑污,-0.7777777777777778,negative,0.7777777777777778
卑猥,-1.0,negative,1.0
卑琐,-1.0,negative,1.0
卑谄足恭,-0.5555555555555556,negative,0.5555555555555556
卑贱,-1.0,negative,1.0
卑躬屈膝,-1.0,negative,1.0
卑躬屈节,-0.7777777777777778,negative,0.7777777777777778
卑鄙,-1.0,negative,1.0
卑鄙无耻,-1.0,negative,1.0
卑鄙龌龊,-0.5555555555555556,negative,0.5555555555555556
卑陋,-1.0,negative,1.0
单弱,-0.3333333333333333,negative,0.3333333333333333
单文孤证,-0.5555555555555556,negative,0.5555555555555556
单见浅闻,-0.5555555555555556,negative,0.5555555555555556
单调,-0.3333333333333333,negative,0.3333333333333333
单鹄寡凫,-0.3333333333333333,negative,0.3333333333333333
卖不掉,-0.5555555555555556,negative,0.5555555555555556
卖主求荣,-0.7777777777777778,negative,0.7777777777777778
卖乖,-0.5555555555555556,negative,0.5555555555555556
卖乖弄俏,-0.5555555555555556,negative,0.5555555555555556
卖人情,-0.2222222222222222,negative,0.2222222222222222
卖俏,-0.5555555555555556,negative,0.5555555555555556
卖俏行奸,-0.7777777777777778,negative,0.7777777777777778
卖俏迎奸,-0.7777777777777778,negative,0.7777777777777778
卖兒贴妇,-0.7777777777777778,negative,0.7777777777777778
卖兒鬻女,-0.7777777777777778,negative,0.7777777777777778
卖友,-0.5555555555555556,negative,0.5555555555555556
卖友求荣,-1.0,negative,1.0
卖嘴,-0.3333333333333333,negative,0.3333333333333333
卖国求利,-1.0,negative,1.0
卖国求荣,-1.0,negative,1.0
卖国贼,-1.0,negative,1.0
卖好,-0.3333333333333333,negative,0.3333333333333333
卖妻鬻子,-0.7777777777777778,negative,0.7777777777777778
卖官卖爵,-0.7777777777777778,negative,0.7777777777777778
卖官贩爵,-0.7777777777777778,negative,0.7777777777777778
卖官鬻爵,-1.0,negative,1.0
卖官鬻狱,-1.0,negative,1.0
卖富差贫,-0.7777777777777778,negative,0.7777777777777778
卖弄,-0.5555555555555556,negative,0.5555555555555556
卖李钻核,-1.0,negative,1.0
卖法市恩,-1.0,negative,1.0
卖狗悬羊,-0.5555555555555556,negative,0.5555555555555556
卖狗皮膏药,-0.5555555555555556,negative,0.5555555555555556
卖男鬻女,-0.7777777777777778,negative,0.7777777777777778
卖空买空,-0.3333333333333333,negative,0.3333333333333333
卖笑追欢,-0.7777777777777778,negative,0.7777777777777778
卖身投靠,-0.7777777777777778,negative,0.7777777777777778
南柯一梦,-0.7777777777777778,negative,0.7777777777777778
南箕北斗,-1.0,negative,1.0
南腔北调,-0.6666666666666666,negative,0.6666666666666666
南辕北辙,-0.5555555555555556,negative,0.5555555555555556
南郭先生,-0.6666666666666666,negative,0.6666666666666666
南郭处士,-0.6666666666666666,negative,0.6666666666666666
博土买驴,-0.6666666666666666,negative,0.6666666666666666
博士买驴,-0.3333333333333333,negative,0.3333333333333333
博而不精,-0.3333333333333333,negative,0.3333333333333333
卜昼卜夜,-0.5555555555555556,negative,0.5555555555555556
卤莽灭裂,-0.7777777777777778,negative,0.7777777777777778
卧不安席,-1.0,negative,1.0
卧榻之侧，岂容他人鼾睡,-0.7777777777777778,negative,0.7777777777777778
危在旦夕,-1.0,negative,1.0
危如累卵,-1.0,negative,1.0
危机,-0.5555555555555556,negative,0.5555555555555556
危机四伏,-1.0,negative,1.0
危机重重,-1.0,negative,1.0
危殆,-0.7777777777777778,negative,0.7777777777777778
危言竦论,-0.7777777777777778,negative,0.7777777777777778
危言耸听,-0.3333333333333333,negative,0.3333333333333333
即即世世,-0.3333333333333333,negative,0.3333333333333333
即鹿无虞,-0.5555555555555556,negative,0.5555555555555556
却步,-0.5555555555555556,negative,0.5555555555555556
卷土重来,-0.3333333333333333,negative,0.3333333333333333
卷席而居,-0.7777777777777778,negative,0.7777777777777778
卷席而葬,-0.7777777777777778,negative,0.7777777777777778
卷逃,-0.5555555555555556,negative,0.5555555555555556
卸任,-0.5555555555555556,negative,0.5555555555555556
卸磨杀驴,-0.5555555555555556,negative,0.5555555555555556
卸责,-0.5555555555555556,negative,0.5555555555555556
厄运,-0.3333333333333333,negative,0.3333333333333333
历历落落,-0.3333333333333333,negative,0.3333333333333333
厉鬼,-0.7777777777777778,negative,0.7777777777777778
压制,-0.7777777777777778,negative,0.7777777777777778
压榨,-0.7777777777777778,negative,0.7777777777777778
压良为贱,-0.5555555555555556,negative,0.5555555555555556
厌倦,-0.5555555555555556,negative,0.5555555555555556
厌恨,-0.5555555555555556,negative,0.5555555555555556
厌恶,-0.7777777777777778,negative,0.7777777777777778
厌腻,-0.5555555555555556,negative,0.5555555555555556
厚古薄今,-0.5555555555555556,negative,0.5555555555555556
厚味腊毒,-0.7777777777777778,negative,0.7777777777777778
厚此薄彼,-0.3333333333333333,negative,0.3333333333333333
厚脸皮,-0.1111111111111111,negative,0.1111111111111111
厚貌深情,-0.3333333333333333,negative,0.3333333333333333
厚颜,-0.5555555555555556,negative,0.5555555555555556
厚颜无耻,-1.0,negative,1.0
原子武器,-0.7777777777777778,negative,0.7777777777777778
原子炸弹,-0.7777777777777778,negative,0.7777777777777778
原形,-0.5555555555555556,negative,0.5555555555555556
原形毕露,-0.7777777777777778,negative,0.7777777777777778
厥词,-0.3333333333333333,negative,0.3333333333333333
厭齑暮盐,-0.5555555555555556,negative,0.5555555555555556
厮混,-0.5555555555555556,negative,0.5555555555555556
参差不齐,-0.5555555555555556,negative,0.5555555555555556
参错,-0.3333333333333333,negative,0.3333333333333333
又哭又闹,-0.3333333333333333,negative,0.3333333333333333
及宾有鱼,-0.5555555555555556,negative,0.5555555555555556
及时行乐,-0.5555555555555556,negative,0.5555555555555556
双凫一雁,-0.5555555555555556,negative,0.5555555555555556
反侧,-0.3333333333333333,negative,0.3333333333333333
反动,-0.5555555555555556,negative,0.5555555555555556
反咬,-0.5555555555555556,negative,0.5555555555555556
反唇相稽,-0.6666666666666666,negative,0.6666666666666666
反唇相讥,-0.3333333333333333,negative,0.3333333333333333
反复无常,-0.3333333333333333,negative,0.3333333333333333
反常,-0.1111111111111111,negative,0.1111111111111111
反悔,-0.1111111111111111,negative,0.1111111111111111
反感,-0.3333333333333333,negative,0.3333333333333333
反派,-0.3333333333333333,negative,0.3333333333333333
反目,-0.3333333333333333,negative,0.3333333333333333
反目无情,-0.7777777777777778,negative,0.7777777777777778
反眼不识,-0.7777777777777778,negative,0.7777777777777778
反社会,-1.0,negative,1.0
反裘伤皮,-0.5555555555555556,negative,0.5555555555555556
反裘负刍,-0.5555555555555556,negative,0.5555555555555556
反裘负当,-0.5555555555555556,negative,0.5555555555555556
反裘负薪,-0.5555555555555556,negative,0.5555555555555556
反诬,-0.5555555555555556,negative,0.5555555555555556
反躬自省,-0.7777777777777778,negative,0.7777777777777778
反面无情,-0.5555555555555556,negative,0.5555555555555556
反革命,-0.5555555555555556,negative,0.5555555555555556
发傻,-0.3333333333333333,negative,0.3333333333333333
发怔,-0.3333333333333333,negative,0.3333333333333333
发怵,-0.5555555555555556,negative,0.5555555555555556
发指,-0.7777777777777778,negative,0.7777777777777778
发指眦裂,-1.0,negative,1.0
发横,-0.3333333333333333,negative,0.3333333333333333
发牢骚,-0.3333333333333333,negative,0.3333333333333333
发狂,-0.3333333333333333,negative,0.3333333333333333
发疯,-0.3333333333333333,negative,0.3333333333333333
发痴,-0.3333333333333333,negative,0.3333333333333333
发腻,-0.3333333333333333,negative,0.3333333333333333
发飙,-0.5555555555555556,negative,0.5555555555555556
取巧,-0.5555555555555556,negative,0.5555555555555556
取悦,-0.3333333333333333,negative,0.3333333333333333
取笑,-0.5555555555555556,negative,0.5555555555555556
取闹,-0.5555555555555556,negative,0.5555555555555556
受制,-0.5555555555555556,negative,0.5555555555555556
受害,-0.7777777777777778,negative,0.7777777777777778
受屈,-0.5555555555555556,negative,0.5555555555555556
受挫,-0.5555555555555556,negative,0.5555555555555556
受气,-0.5555555555555556,negative,0.5555555555555556
受穷,-0.5555555555555556,negative,0.5555555555555556
受窘,-0.1111111111111111,negative,0.1111111111111111
受罚,-0.5555555555555556,negative,0.5555555555555556
受贿,-0.5555555555555556,negative,0.5555555555555556
受辱,-0.5555555555555556,negative,0.5555555555555556
受过,-0.5555555555555556,negative,0.5555555555555556
受骗,-0.5555555555555556,negative,0.5555555555555556
变乱,-0.3333333333333333,negative,0.3333333333333333
变动,-0.5555555555555556,negative,0.5555555555555556
变卦,-0.5555555555555556,negative,0.5555555555555556
变天,-0.5555555555555556,negative,0.5555555555555556
变心,-0.3333333333333333,negative,0.3333333333333333
变态,-0.7777777777777778,negative,0.7777777777777778
变性,-0.5555555555555556,negative,0.5555555555555556
变相,-0.5555555555555556,negative,0.5555555555555556
变种,-0.3333333333333333,negative,0.3333333333333333
变脸,-0.5555555555555556,negative,0.5555555555555556
变色,-0.3333333333333333,negative,0.3333333333333333
变色龙,-0.5555555555555556,negative,0.5555555555555556
变节,-0.5555555555555556,negative,0.5555555555555556
变质,-0.5555555555555556,negative,0.5555555555555556
叛乱,-0.7777777777777778,negative,0.7777777777777778
叛卖,-0.7777777777777778,negative,0.7777777777777778
叛变,-0.7777777777777778,negative,0.7777777777777778
叛国,-0.7777777777777778,negative,0.7777777777777778
叛徒,-0.5555555555555556,negative,0.5555555555555556
叛离,-0.7777777777777778,negative,0.7777777777777778
叛逃,-0.7777777777777778,negative,0.7777777777777778
叛逆,-0.5555555555555556,negative,0.5555555555555556
叠床架屋,-0.5555555555555556,negative,0.5555555555555556
口不应心,-0.5555555555555556,negative,0.5555555555555556
口不择言,-0.5555555555555556,negative,0.5555555555555556
口中雌黄,-0.5555555555555556,negative,0.5555555555555556
口似悬河,-0.3333333333333333,negative,0.3333333333333333
口口声声,-0.7777777777777778,negative,0.7777777777777778
口呆目钝,-1.0,negative,1.0
口坠天花,-0.5555555555555556,negative,0.5555555555555556
口头上,-0.3333333333333333,negative,0.3333333333333333
口头禅,-0.3333333333333333,negative,0.3333333333333333
口如悬河,-0.3333333333333333,negative,0.3333333333333333
口尚乳臭,-0.3333333333333333,negative,0.3333333333333333
口惠,-0.5555555555555556,negative,0.5555555555555556
口惠而实不至,-0.5555555555555556,negative,0.5555555555555556
口是心非,-0.5555555555555556,negative,0.5555555555555556
口燥唇干,-0.7777777777777778,negative,0.7777777777777778
口耳之学,-0.3333333333333333,negative,0.3333333333333333
口耳相传,-0.5555555555555556,negative,0.5555555555555556
口耳相承,-0.3333333333333333,negative,0.3333333333333333
口舌,-0.3333333333333333,negative,0.3333333333333333
口蜜腹剑,-0.7777777777777778,negative,0.7777777777777778
口血未干,-0.7777777777777778,negative,0.7777777777777778
口角,-0.3333333333333333,negative,0.3333333333333333
口角春风,-0.5555555555555556,negative,0.5555555555555556
口诛笔伐,-0.5555555555555556,negative,0.5555555555555556
口说无凭,-0.3333333333333333,negative,0.3333333333333333
口轻舌薄,-0.7777777777777778,negative,0.7777777777777778
古奥,-0.3333333333333333,negative,0.3333333333333333
古怪,-0.3333333333333333,negative,0.3333333333333333
古板,-0.3333333333333333,negative,0.3333333333333333
古董,-0.5555555555555556,negative,0.5555555555555556
古里古怪,-0.3333333333333333,negative,0.3333333333333333
另楚寒巫,-0.3333333333333333,negative,0.3333333333333333
另眼看待,-0.3333333333333333,negative,0.3333333333333333
另眼看戏,-0.3333333333333333,negative,0.3333333333333333
另起炉灶,-0.1111111111111111,negative,0.1111111111111111
叨叨,-0.3333333333333333,negative,0.3333333333333333
叨在知己,-0.7777777777777778,negative,0.7777777777777778
叨教,-0.5555555555555556,negative,0.5555555555555556
叩心泣血,-1.0,negative,1.0
只字不提,-0.3333333333333333,negative,0.3333333333333333
只看见树木，不看见森林,-0.5555555555555556,negative,0.5555555555555556
只见树木，不见森林,-0.5555555555555556,negative,0.5555555555555556
只许州官放火，不许百姓点灯,-0.7777777777777778,negative,0.7777777777777778
只顾自身利益,-1.0,negative,1.0
只鸡絮酒,-0.7777777777777778,negative,0.7777777777777778
叫化子过瘾－讨厌,-0.3333333333333333,negative,0.3333333333333333
叫嚣,-0.1111111111111111,negative,0.1111111111111111
召之即来，挥之即去,-0.5555555555555556,negative,0.5555555555555556
可乘之机,-0.3333333333333333,negative,0.3333333333333333
可同患，难处安,-0.5555555555555556,negative,0.5555555555555556
可怖,-0.7777777777777778,negative,0.7777777777777778
可恨,-0.3333333333333333,negative,0.3333333333333333
可恶,-0.7777777777777778,negative,0.7777777777777778
可憎,-0.7777777777777778,negative,0.7777777777777778
可气,-0.3333333333333333,negative,0.3333333333333333
可笑,-0.1111111111111111,negative,0.1111111111111111
可耻,-0.5555555555555556,negative,0.5555555555555556
可鄙,-0.7777777777777778,negative,0.7777777777777778
可骇,-1.0,negative,1.0
叱呵,-0.5555555555555556,negative,0.5555555555555556
叱问,-0.3333333333333333,negative,0.3333333333333333
叱骂,-1.0,negative,1.0
史弟阋于墙,-0.7777777777777778,negative,0.7777777777777778
右倾,-0.5555555555555556,negative,0.5555555555555556
右倾机会主义,-0.5555555555555556,negative,0.5555555555555556
右军习气,-0.5555555555555556,negative,0.5555555555555556
右军習气,-0.5555555555555556,negative,0.5555555555555556
右派,-0.7777777777777778,negative,0.7777777777777778
叵测,-0.5555555555555556,negative,0.5555555555555556
叶公好龙,-0.7777777777777778,negative,0.7777777777777778
司马昭之心,-0.5555555555555556,negative,0.5555555555555556
司马青衫,-0.5555555555555556,negative,0.5555555555555556
叹老嗟卑,-0.7777777777777778,negative,0.7777777777777778
吃不上,-0.7777777777777778,negative,0.7777777777777778
吃不住,-0.5555555555555556,negative,0.5555555555555556
吃不准,-0.3333333333333333,negative,0.3333333333333333
吃不开,-0.7777777777777778,negative,0.7777777777777778
吃不服,-0.7777777777777778,negative,0.7777777777777778
吃不来,-0.5555555555555556,negative,0.5555555555555556
吃不消,-0.5555555555555556,negative,0.5555555555555556
吃亏,-0.5555555555555556,negative,0.5555555555555556
吃偏饭,-0.3333333333333333,negative,0.3333333333333333
吃劲,-0.5555555555555556,negative,0.5555555555555556
吃后悔药,-0.3333333333333333,negative,0.3333333333333333
吃嘴,-0.3333333333333333,negative,0.3333333333333333
吃大锅饭,-0.5555555555555556,negative,0.5555555555555556
吃寡醋,-0.5555555555555556,negative,0.5555555555555556
吃心,-0.3333333333333333,negative,0.3333333333333333
吃教,-0.5555555555555556,negative,0.5555555555555556
吃无名醋,-0.5555555555555556,negative,0.5555555555555556
吃独食,-0.3333333333333333,negative,0.3333333333333333
吃瘪,-0.3333333333333333,negative,0.3333333333333333
吃紧,-0.5555555555555556,negative,0.5555555555555556
吃老本,-0.5555555555555556,negative,0.5555555555555556
吃货,-0.7777777777777778,negative,0.7777777777777778
吃里爬外　,-0.7777777777777778,negative,0.7777777777777778
吃错药,-0.5555555555555556,negative,0.5555555555555556
各不相谋,-0.5555555555555556,negative,0.5555555555555556
各为其主,-0.5555555555555556,negative,0.5555555555555556
各人自扫门前雪，莫管他人瓦上霜,-0.5555555555555556,negative,0.5555555555555556
各人自扫门前雪，莫管他家瓦上霜,-0.5555555555555556,negative,0.5555555555555556
各从其志,-0.3333333333333333,negative,0.3333333333333333
各持己见,-0.5555555555555556,negative,0.5555555555555556
各自为政,-0.5555555555555556,negative,0.5555555555555556
各行其是,-0.5555555555555556,negative,0.5555555555555556
吆三喝四,-1.0,negative,1.0
吆五喝六,-1.0,negative,1.0
合眼摸象,-0.5555555555555556,negative,0.5555555555555556
吉网罗钳,-0.5555555555555556,negative,0.5555555555555556
吊儿郎当,-0.5555555555555556,negative,0.5555555555555556
同业相仇,-0.7777777777777778,negative,0.7777777777777778
同伙,-0.3333333333333333,negative,0.3333333333333333
同室操戈,-0.7777777777777778,negative,0.7777777777777778
同尘合汙,-0.7777777777777778,negative,0.7777777777777778
同床各梦,-0.7777777777777778,negative,0.7777777777777778
同床异梦,-0.5555555555555556,negative,0.5555555555555556
同归于尽,-0.1111111111111111,negative,0.1111111111111111
同恶共济,-0.7777777777777778,negative,0.7777777777777778
同恶相党,-0.7777777777777778,negative,0.7777777777777778
同恶相恤,-0.7777777777777778,negative,0.7777777777777778
同恶相求,-0.7777777777777778,negative,0.7777777777777778
同恶相济,-0.7777777777777778,negative,0.7777777777777778
同敝相济,-0.7777777777777778,negative,0.7777777777777778
同气相求,-1.0,negative,1.0
同流合汙,-0.7777777777777778,negative,0.7777777777777778
同流合污,-0.7777777777777778,negative,0.7777777777777778
同类相妒,-0.7777777777777778,negative,0.7777777777777778
同美相妒,-0.5555555555555556,negative,0.5555555555555556
同谋,-0.5555555555555556,negative,0.5555555555555556
名不副实,-0.5555555555555556,negative,0.5555555555555556
名不符实,-0.3333333333333333,negative,0.3333333333333333
名义上,-0.5555555555555556,negative,0.5555555555555556
名存实亡,-0.1111111111111111,negative,0.1111111111111111
名缰利锁,-0.7777777777777778,negative,0.7777777777777778
名誉扫地,-1.0,negative,1.0
名过其实,-0.1111111111111111,negative,0.1111111111111111
名重识暗,-0.7777777777777778,negative,0.7777777777777778
名高难副,-0.5555555555555556,negative,0.5555555555555556
后台,-0.5555555555555556,negative,0.5555555555555556
后悔莫及,-1.0,negative,1.0
后患,-0.1111111111111111,negative,0.1111111111111111
后患无穷,-0.5555555555555556,negative,0.5555555555555556
后果,-0.1111111111111111,negative,0.1111111111111111
后门,-0.1111111111111111,negative,0.1111111111111111
吐丝自缚,-0.7777777777777778,negative,0.7777777777777778
吐刚茹柔,-0.7777777777777778,negative,0.7777777777777778
吐珠於泽，谁能不含,-0.5555555555555556,negative,0.5555555555555556
向壁虚造,-0.5555555555555556,negative,0.5555555555555556
向火乞儿,-0.5555555555555556,negative,0.5555555555555556
向着,-0.5555555555555556,negative,0.5555555555555556
吓人,-0.3333333333333333,negative,0.3333333333333333
吕安题凤,-0.3333333333333333,negative,0.3333333333333333
吕武操莽,-0.7777777777777778,negative,0.7777777777777778
吝啬,-0.7777777777777778,negative,0.7777777777777778
吝啬鬼,-0.5555555555555556,negative,0.5555555555555556
吝惜,-0.5555555555555556,negative,0.5555555555555556
吞云吐雾,-0.3333333333333333,negative,0.3333333333333333
吞剥,-0.7777777777777778,negative,0.7777777777777778
吞吞吐吐,-0.3333333333333333,negative,0.3333333333333333
吞声忍气,-0.7777777777777778,negative,0.7777777777777778
吞声饮恨,-0.7777777777777778,negative,0.7777777777777778
吞声饮气,-0.7777777777777778,negative,0.7777777777777778
吞声饮泣,-0.7777777777777778,negative,0.7777777777777778
吞没,-0.5555555555555556,negative,0.5555555555555556
吞舟是漏,-1.0,negative,1.0
吞舟漏网,-1.0,negative,1.0
吞言咽理,-0.7777777777777778,negative,0.7777777777777778
吞风饮雨,-0.7777777777777778,negative,0.7777777777777778
吠形吠声,-0.3333333333333333,negative,0.3333333333333333
吠影吠声,-0.5555555555555556,negative,0.5555555555555556
含冤,-0.5555555555555556,negative,0.5555555555555556
含冤受屈,-0.7777777777777778,negative,0.7777777777777778
含含混混,-0.5555555555555556,negative,0.5555555555555556
含含糊糊,-0.5555555555555556,negative,0.5555555555555556
含垢弃瑕,-0.7777777777777778,negative,0.7777777777777778
含垢纳污,-0.7777777777777778,negative,0.7777777777777778
含垢藏瑕,-0.7777777777777778,negative,0.7777777777777778
含垢藏疾,-0.7777777777777778,negative,0.7777777777777778
含悲,-0.3333333333333333,negative,0.3333333333333333
含沙射影,-0.1111111111111111,negative,0.1111111111111111
含混,-0.3333333333333333,negative,0.3333333333333333
含混不清,-0.5555555555555556,negative,0.5555555555555556
含牙带角,-0.5555555555555556,negative,0.5555555555555556
含牙戴角,-0.5555555555555556,negative,0.5555555555555556
含糊不清,-0.5555555555555556,negative,0.5555555555555556
含糊其词,-0.5555555555555556,negative,0.5555555555555556
含糊其辞,-0.5555555555555556,negative,0.5555555555555556
含血喷人,-0.8888888888888888,negative,0.8888888888888888
含血噀人,-0.7777777777777778,negative,0.7777777777777778
含血潠人,-1.0,negative,1.0
听之任之,-0.5555555555555556,negative,0.5555555555555556
听人穿鼻,-0.5555555555555556,negative,0.5555555555555556
听任,-0.5555555555555556,negative,0.5555555555555556
听信,-0.5555555555555556,negative,0.5555555555555556
听天任命,-0.5555555555555556,negative,0.5555555555555556
听天由命,-0.1111111111111111,negative,0.1111111111111111
听而不闻,-0.5555555555555556,negative,0.5555555555555556
听风是雨,-0.3333333333333333,negative,0.3333333333333333
吭哧,-0.5555555555555556,negative,0.5555555555555556
吮痈舐痔,-0.7777777777777778,negative,0.7777777777777778
启人疑窦,-0.7777777777777778,negative,0.7777777777777778
启宠纳侮,-0.7777777777777778,negative,0.7777777777777778
启瞶振聋,-0.7777777777777778,negative,0.7777777777777778
启衅,-0.5555555555555556,negative,0.5555555555555556
吴下阿蒙,-0.5555555555555556,negative,0.5555555555555556
吴市吹箫,-0.3333333333333333,negative,0.3333333333333333
吴牛喘月,-0.7777777777777778,negative,0.7777777777777778
吵人,-0.5555555555555556,negative,0.5555555555555556
吵吵,-0.3333333333333333,negative,0.3333333333333333
吵嘴,-0.5555555555555556,negative,0.5555555555555556
吵嚷,-0.3333333333333333,negative,0.3333333333333333
吵子,-0.3333333333333333,negative,0.3333333333333333
吵扰,-0.3333333333333333,negative,0.3333333333333333
吵架,-0.3333333333333333,negative,0.3333333333333333
吵闹,-0.7777777777777778,negative,0.7777777777777778
吸毒,-0.5555555555555556,negative,0.5555555555555556
吸血鬼,-0.7777777777777778,negative,0.7777777777777778
吹嘘,-0.3333333333333333,negative,0.3333333333333333
吹大气,-0.7777777777777778,negative,0.7777777777777778
吹大法螺,-0.8888888888888888,negative,0.8888888888888888
吹拍,-0.5555555555555556,negative,0.5555555555555556
吹擂,-0.5555555555555556,negative,0.5555555555555556
吹毛求疵,-0.5555555555555556,negative,0.5555555555555556
吹求,-0.5555555555555556,negative,0.5555555555555556
吹牛,-0.3333333333333333,negative,0.3333333333333333
吹箫乞食,-0.5555555555555556,negative,0.5555555555555556
吹篪乞食,-0.1111111111111111,negative,0.1111111111111111
吹胡子瞪眼,-0.5555555555555556,negative,0.5555555555555556
呆似木鸡,-0.5555555555555556,negative,0.5555555555555556
呆住,-0.3333333333333333,negative,0.3333333333333333
呆傻,-0.7777777777777778,negative,0.7777777777777778
呆头呆脑,-0.5555555555555556,negative,0.5555555555555556
呆如木鸡,-0.5555555555555556,negative,0.5555555555555556
呆子,-0.3333333333333333,negative,0.3333333333333333
呆小症,-0.7777777777777778,negative,0.7777777777777778
呆怔,-0.3333333333333333,negative,0.3333333333333333
呆愣愣,-0.3333333333333333,negative,0.3333333333333333
呆板,-0.3333333333333333,negative,0.3333333333333333
呆气,-0.5555555555555556,negative,0.5555555555555556
呆笨,-0.7777777777777778,negative,0.7777777777777778
呆若木鸡,-0.5555555555555556,negative,0.5555555555555556
呆钝,-0.5555555555555556,negative,0.5555555555555556
告吹,-0.5555555555555556,negative,0.5555555555555556
告密,-0.5555555555555556,negative,0.5555555555555556
告朔饩羊,-0.5555555555555556,negative,0.5555555555555556
告负,-0.5555555555555556,negative,0.5555555555555556
呕像,-0.3333333333333333,negative,0.3333333333333333
呕心抽肠,-0.8888888888888888,negative,0.8888888888888888
呜呼哀哉,-0.3333333333333333,negative,0.3333333333333333
呜呼噫嘻,-0.7777777777777778,negative,0.7777777777777778
呜鼓而攻攻之,-0.6666666666666666,negative,0.6666666666666666
周折,-0.5555555555555556,negative,0.5555555555555556
周规折矩,-0.5555555555555556,negative,0.5555555555555556
呱哒,-0.3333333333333333,negative,0.3333333333333333
呱嗒,-0.3333333333333333,negative,0.3333333333333333
味同嚼蜡,-0.3333333333333333,negative,0.3333333333333333
味如嚼蜡,-0.7777777777777778,negative,0.7777777777777778
味道不好,-1.0,negative,1.0
呵佛骂祖,-0.7777777777777778,negative,0.7777777777777778
呵叱,-0.5555555555555556,negative,0.5555555555555556
呵斥,-0.3333333333333333,negative,0.3333333333333333
呶呶,-0.3333333333333333,negative,0.3333333333333333
